customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Label
4197,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1,Yes
4552,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,1,Yes
3118,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,1,Yes
2218,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0,No
6095,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0,No
2892,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0,No
199,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0,No
5844,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0,No
1410,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0,No
6736,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0,No
6687,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1,Yes
4389,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0,No
2679,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0,No
3958,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,Yes
2430,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,1,Yes
2498,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1,Yes
5324,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,Yes
2614,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0,No
1575,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0,No
3412,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0,No
1070,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0,No
5817,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0,No
4636,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0,No
4851,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0,No
2075,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0,No
4525,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,Yes
609,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0,No
5746,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,Yes
5870,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0,No
5799,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0,No
1533,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0,No
860,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,No
163,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,Yes
2879,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0,No
2208,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0,No
2865,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,No
755,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0,No
5165,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0,No
1067,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0,No
1920,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0,No
5345,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,Yes
3539,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0,No
2786,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0,No
1592,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1,Yes
1958,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1,Yes
4790,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,No
3533,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,Yes
6952,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0,No
6131,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0,No
5039,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0,No
6076,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0,No
3506,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0,No
4038,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,No
4097,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,Yes
4033,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,No
1885,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0,No
6590,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,No
6671,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0,No
1637,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,No
75,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,Yes
1982,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1,Yes
3013,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1,Yes
4728,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1,Yes
1418,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,No
5653,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,No
924,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,1,Yes
4276,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,No
4875,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,No
5314,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,No
6781,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,No
4187,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0,No
17,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0,No
1369,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,1,Yes
6321,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0,No
4419,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0,No
3244,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0,No
346,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0,No
3642,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0,No
2880,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0,No
126,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1,Yes
428,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,Yes
3182,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,1,Yes
2335,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0,No
6333,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,No
6381,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1,Yes
6920,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0,No
6534,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0,No
3708,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0,No
60,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,No
3660,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0,No
2500,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0,No
683,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,1,Yes
6395,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,0,No
5181,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0,No
6728,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0,No
2451,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,No
4642,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0,No
159,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,1,Yes
4329,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0,No
1927,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0,No
4862,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0,No
5083,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0,No
4355,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0,No
6751,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,1,Yes
1976,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0,No
4023,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0,No
4001,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0,No
4894,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,1,Yes
5819,1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0,No
3646,1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,1,Yes
4657,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0,No
3444,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,1,Yes
363,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,1,Yes
1162,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0,No
6202,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0,No
3915,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,No
2512,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,No
6869,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0,No
133,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0,No
7013,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0,No
2771,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0,No
2064,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0,No
99,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0,No
4667,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,1,Yes
1726,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0,No
4146,0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0,No
1565,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0,No
6629,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0,No
670,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,1,Yes
2131,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0,No
3897,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,0,No
5386,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0,No
3320,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0,0,No
65,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0,No
3357,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1,Yes
5655,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,1,Yes
217,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,1,Yes
2914,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0,No
3712,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0,No
4223,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473.0,0,No
1339,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0,No
5607,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0,No
3271,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0,No
3725,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0,No
391,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1,Yes
3941,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,1,Yes
1521,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0,No
3969,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0,No
5434,1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0,No
2759,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0,No
5757,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,0,No
1388,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0,No
1928,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0,No
6153,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0,No
3037,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,0,No
4352,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0,No
6388,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,1,Yes
5516,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0,No
1475,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0,No
2048,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,1,Yes
4283,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0,No
1589,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0,No
3503,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0,No
3050,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0,No
4153,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0,No
2495,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0,No
525,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,0,No
3984,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0,No
118,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0,No
2038,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0,No
1284,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0,No
5494,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1,Yes
2875,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,1,Yes
502,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0,No
3648,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0,No
743,1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0,No
6052,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0,No
4070,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,0,No
6240,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0,No
155,0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,1,Yes
3345,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0,No
5894,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,0,No
3629,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0,No
643,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0,No
2960,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,0,No
1003,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0,No
3306,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0,No
4676,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,0,No
602,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1,Yes
2682,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,1,Yes
1023,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0,No
2085,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0,No
6399,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0,No
4221,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0,No
6276,0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0,No
3234,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1,Yes
3475,0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,0,No
2499,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0,1,Yes
895,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,0,No
2872,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,0,No
6604,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,1,Yes
1617,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1,Yes
2655,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0,No
3084,0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05,0,No
190,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,1,Yes
4406,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.8,1,Yes
328,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,225.75,0,No
304,0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,1,Yes
3206,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,0,No
3647,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,8003.8,0,No
4205,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,1,Yes
5644,1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,6130.85,0,No
6411,0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,1415.0,0,No
2547,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,0,No
5925,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,1,Yes
2478,1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,6597.25,0,No
4812,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,114.15,0,No
261,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,1,Yes
4066,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3902.6,0,No
4651,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0,No
5821,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,1,Yes
2895,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1785.65,0,No
339,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1397.65,0,No
4414,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,1,Yes
5517,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,1,Yes
3049,1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3899.05,0,No
3136,0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,5676.0,0,No
2775,0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,4543.15,0,No
5532,0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,4326.8,0,No
4058,1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5502.55,0,No
3972,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1782.4,1,Yes
6331,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,0,No
5119,1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,167.5,1,Yes
3232,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,502.85,1,Yes
780,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0,No
3022,1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1818.3,0,No
6017,1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,6300.15,0,No
4211,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,1,Yes
6116,0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5916.95,0,No
1697,1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2852.4,0,No
6613,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,4131.95,1,Yes
2425,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,0,No
4755,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,302.6,0,No
157,0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1929.35,1,Yes
5323,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,265.45,0,No
3655,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6989.45,0,No
2874,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442.0,0,No
622,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,4713.4,0,No
4833,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1758.6,1,Yes
5944,1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3480.0,1,Yes
516,1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4738.3,0,No
6060,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8399.15,0,No
2491,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,5430.35,0,No
5379,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0,No
230,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,5706.3,0,No
5722,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,490.65,0,No
970,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1360.25,0,No
2957,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,174.45,0,No
888,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,7379.8,0,No
6528,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.0,85.0,1,Yes
3793,1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,1021.75,0,No
422,0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5029.05,0,No
4122,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1955.4,0,No
6284,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6744.2,0,No
3832,0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4946.7,0,No
4857,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,8248.5,0,No
1907,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,601.6,0,No
1978,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,0,No
923,1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,834.1,1,Yes
1939,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,597.0,1,Yes
5059,1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2647.2,0,No
4953,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,3266.0,1,Yes
1750,0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,6744.25,0,No
3263,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5265.5,0,No
5770,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,311.6,0,No
2497,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,7966.9,0,No
931,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,8220.4,0,No
